train,test,model,layer,rank,limit,seed,directory,dspear,uuas
['en'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['en']/2,0.7830642266352164,0.7556772100567721
['en'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['en']/2,0.7571885752668445,0.685117599351176
['ru'],['pl'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/10000/['ru']/2,0.7986073502719802,0.78595178719867
['en'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['en']/2,0.7734953784593039,0.7198905109489051
['en'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['en']/2,0.7772683020058277,0.731346309813463
['slv'],['pl'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/10000/['slv']/2,0.7982059678947006,0.7840247865185521
['en'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['en']/2,0.789071792486082,0.7631792376317924
['es'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['es']/2,0.5224417389950057,0.44748580697485807
['es'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['es']/2,0.7364241873782551,0.6219586374695864
['de'],['ru'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['ru']/10000/['de']/2,0.7897962038900469,0.7468086398861438
['es'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['es']/2,0.8016085001865428,0.7283049472830495
['es'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['es']/2,0.7813888934603225,0.6915044606650446
['ru'],['ru'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['ru']/10000/['ru']/2,0.8281036376225301,0.8126665104614129
['es'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['es']/2,0.7916752290175626,0.7072181670721817
['slv'],['ru'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['ru']/10000/['slv']/2,0.8031206980464036,0.761162167087553
['es'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['es']/2,0.7990733024981248,0.7141119221411192
['de'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['de']/2,0.8105081512436582,0.7849756690997567
['ru'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['ru']/2,0.8164793918462814,0.8026155717761557
['es'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['es']/2,0.8000139123251481,0.7310421735604218
['fi'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['fi']/2,0.4035029291201499,0.3812854825628548
['slv'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['slv']/2,0.8243204686954537,0.8206609894566099
['fi'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['fi']/2,0.66684506471729,0.561536901865369
['fi'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['fi']/2,0.7864999244403416,0.7216139497161395
['de'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['de']/2,0.7887482899957469,0.730109276912346
['fi'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['fi']/2,0.7452423881193575,0.6399026763990268
['fi'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['fi']/2,0.7622049239985622,0.6728507704785077
['ru'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['ru']/2,0.798106346444094,0.7532201813531737
['fi'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['fi']/2,0.771036450561459,0.6977899432278994
['slv'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['slv']/2,0.8278243286208891,0.8122762148337596
['fi'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['fi']/2,0.7925427237495798,0.7340835360908353
['fr'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['fr']/2,0.4794749879478544,0.42721005677210055
['de'],['uk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['de']/2,0.7894747766902961,0.7564034995256667
['fr'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['fr']/2,0.75749414824829,0.6537915652879156
['ru'],['uk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['ru']/2,0.8098044986567225,0.7891852008010962
['fr'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['fr']/2,0.79917485740738,0.7483779399837794
['fr'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['fr']/2,0.7825895354125219,0.6926196269261963
['slv'],['uk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['slv']/2,0.8008406588366493,0.769052387477601
['fr'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['fr']/2,0.7925830137914427,0.7168491484184915
['fr'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['fr']/2,0.7982450229477966,0.7295214922952149
['fr'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['fr']/2,0.8014253536806276,0.7482765612327656
['id'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['id']/2,0.433935708541018,0.4162611516626115
['id'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['id']/2,0.7119151099913321,0.6012773722627737
['id'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['id']/2,0.7446679224993544,0.6467964314679643
['id'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['id']/2,0.7592394518434307,0.6654501216545012
['lt'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['lt']/2,0.4630345713792342,0.41271289537712896
['lt'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['lt']/2,0.7215559115392691,0.6052311435523114
['lt'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['lt']/2,0.7560500748625116,0.6520681265206812
['lt'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['lt']/2,0.7560500748625116,0.6520681265206812
['lv'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['lv']/2,0.44370355522008004,0.3982157339821573
['lv'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['lv']/2,0.685511957628615,0.5878953771289538
['lv'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['lv']/2,0.8043168589155476,0.75
['lv'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['lv']/2,0.7502090883993585,0.6632197891321979
['lv'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['lv']/2,0.7840865645716782,0.7188767234387672
['lv'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['lv']/2,0.8027604916155735,0.7376317923763179
['lv'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['lv']/2,0.8051661805916511,0.7596309813463098
['pl'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['pl']/2,0.39233894927033147,0.41605839416058393
['pl'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['pl']/2,0.5641862625572597,0.5331508515815085
['pl'],['slk'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/10000/['pl']/2,0.820754166111744,0.8119424168694241
['pl'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['pl']/2,0.7508502698865807,0.7130981346309814
['pl'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['pl']/2,0.7987178535660168,0.7753446877534469
['pl'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['pl']/2,0.8128882366984176,0.8033252230332523
['pl'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['pl']/2,0.8283606048597929,0.8220802919708029
['ru'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['ru']/2,0.4205093140172942,0.4006488240064882
['ru'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['ru']/2,0.6990713024451272,0.5987429034874291
['ru'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['ru']/2,0.7829058833767483,0.7302311435523114
['ru'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['ru']/2,0.8068290092664454,0.7840632603406326
['ru'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['ru']/2,0.815005154626487,0.801094890510949
['ru'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['ru']/2,0.8295807592808487,0.8309002433090025
['slk'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['slk']/2,0.41744732139354584,0.3958840227088402
['slk'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['slk']/2,0.7510342139376036,0.6572384428223844
['slk'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['slk']/2,0.8137199592453132,0.7899432278994323
['slk'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['slk']/2,0.8288861686816342,0.8286699107866992
['slk'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['slk']/2,0.8291841801042622,0.8373884833738848
['slk'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['slk']/2,0.830886936584599,0.8390105433901054
['slv'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['slv']/2,0.4753838083648132,0.42964314679643145
['slv'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['slv']/2,0.7676544661827959,0.6862327656123277
['slv'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['slv']/2,0.8067730959109056,0.7631792376317924
['slv'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['slv']/2,0.8179450677102679,0.7921735604217356
['slv'],['slk'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/7500/['slv']/2,0.8214943432068149,0.8151865369018654
['slv'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['slv']/2,0.8283910753509314,0.8288726682887266
['uk'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['uk']/2,0.4505109095588551,0.4125101378751014
['uk'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['uk']/2,0.7237737889970948,0.620742092457421
['uk'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['uk']/2,0.7908094549424733,0.7396593673965937
['uk'],['slk'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/5000/['uk']/2,0.8114076277660817,0.7850770478507705
['uk'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['uk']/2,0.8114274971947654,0.7837591240875912
['zh'],['slk'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/100/['zh']/2,0.39965776029354394,0.4000405515004055
['zh'],['slk'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/1000/['zh']/2,0.5990053348479444,0.542477696674777
['zh'],['slk'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/2500/['zh']/2,0.6097088544248536,0.5639699918896999
['zh'],['slk'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slk']/None/['zh']/2,0.671059579351743,0.6218572587185726
['be'],['slv'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['be']/2,0.38892753404207187,0.3325273192280865
['be'],['slv'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['be']/2,0.6649895785140597,0.5485700999767495
['be'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['be']/2,0.7785501517237529,0.7288072541269472
['be'],['slv'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['be']/2,0.719019110838869,0.6258079516391537
['be'],['slv'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['be']/2,0.7592107345180128,0.6836084631481051
['be'],['slv'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['be']/2,0.7699229297163438,0.7126714717507556
['be'],['slv'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['be']/2,0.7878019022928876,0.7497326203208556
['cs'],['slv'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['cs']/2,0.42302224677119976,0.35173215531271795
['cs'],['slv'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['cs']/2,0.7125112088591238,0.5879562892350616
['cs'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['cs']/2,0.8051331669839483,0.7611253196930946
['cs'],['slv'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['cs']/2,0.7820608897461971,0.7107649383864217
['cs'],['slv'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['cs']/2,0.7979127364998019,0.747872587770286
['cs'],['slv'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['cs']/2,0.7994497224998499,0.7433620088351546
['cs'],['slv'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['cs']/2,0.8192247577774433,0.7904208323645664
['de'],['slv'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['de']/2,0.3966844548109068,0.3291327598232969
['de'],['slv'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['de']/2,0.6856142938279643,0.5891188095791676
['de'],['slv'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['de']/2,0.7463048764050874,0.6625900953266682
['de'],['slv'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['de']/2,0.7761947922123936,0.7172285514996513
['de'],['slv'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['de']/2,0.7824662391473404,0.7240176703092304
['de'],['slv'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['de']/2,0.7893283941325631,0.737456405487096
['en'],['slv'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['en']/2,0.40751695926425374,0.3395954429202511
['en'],['slv'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['en']/2,0.6988675317904216,0.5804231574052546
['en'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['en']/2,0.768348380257143,0.70657986514764
['en'],['slv'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['en']/2,0.7435336092340314,0.6504998837479656
['en'],['slv'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['en']/2,0.756600228935041,0.6693327133224831
['en'],['slv'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['en']/2,0.7604983736775857,0.6903045803301557
['en'],['slv'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['en']/2,0.7692495503646765,0.7063008602650547
['es'],['slv'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['es']/2,0.5032255936547126,0.39004882585445244
['es'],['slv'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['es']/2,0.722168472865504,0.5866077656358987
['es'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['es']/2,0.7888926187054011,0.6915601023017903
['es'],['slv'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['es']/2,0.7569674733432604,0.649802371541502
['es'],['slv'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['es']/2,0.778480894510491,0.6743548012090211
['es'],['slv'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['es']/2,0.7839706111345863,0.6834689607068124
['es'],['slv'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['es']/2,0.7890044051116518,0.7002557544757033
['fi'],['slv'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['fi']/2,0.38089139418067924,0.3209951174145548
['fi'],['slv'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['fi']/2,0.6550825389182222,0.520855614973262
['fi'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['fi']/2,0.7673745983386008,0.6820274354801209
['fi'],['slv'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['fi']/2,0.7270464892106542,0.6039060683561962
['fi'],['slv'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['fi']/2,0.7437669367224281,0.6252499418739828
['fi'],['slv'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['fi']/2,0.7549214888370067,0.6552429667519182
['fi'],['slv'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['fi']/2,0.777021643627122,0.6947221576377587
['fr'],['slv'],mBERT,6,128,100,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['fr']/2,0.4393178139289,0.35833527086724015
['fr'],['slv'],mBERT,6,128,1000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['fr']/2,0.7133068878386003,0.5833527086724017
['fr'],['slv'],mBERT,6,128,10000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['fr']/2,0.7846975757809231,0.7047198325970705
['fr'],['slv'],mBERT,6,128,2500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['fr']/2,0.7598825779189425,0.6525459195535922
['fr'],['slv'],mBERT,6,128,5000,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['fr']/2,0.7750367037385832,0.6762148337595908
['fr'],['slv'],mBERT,6,128,7500,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['fr']/2,0.7842192532433261,0.6964426877470355
['fr'],['slv'],mBERT,6,128,,2,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['fr']/2,0.7883492698620628,0.7114624505928854
